Interactor_A_ID,Interactor_B_ID,Interactor_A_Name,Interactor_B_Name,Interactor_A_Alias,Interactor_B_Alias,Interaction_detection_methods,First_author,Publications,Interactor_A_Taxonomy,Interactor_B_Taxonomy,Interaction_type,Source_database,Interaction_identifier,Confidence_score,EntrezA,EntrezB,HIDA,HIDB,osEntrezA,osEntrezB,Methods
P63101,Q9DBG3,1433Z_MOUSE(gene name),AP2B1_MOUSE(gene name),-,-,psi-mi:MI:0004,-,pubmed:16959763,10090,10090,psi-mi:MI:0915,biogrid,834746,0.478685700642917,22631,71770,56528,137384,22631,71770,affinity chromatography technology
P63101,Q9D8N0,1433Z_MOUSE(gene name),EF1G_MOUSE(gene name),-,-,psi-mi:MI:0004,-,pubmed:16959763,10090,10090,psi-mi:MI:0915,biogrid,834777,0.478685700642917,22631,67160,56528,20363,22631,67160,affinity chromatography technology
P35438,Q6KAR6,NMDZ1_MOUSE(gene name),EXOC3_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:16601687,10090,10090,psi-mi:MI:0915,mint,1897914,0.478685700642917,14810,211446,7187,38296,14810,211446,anti bait coimmunoprecipitation
P17427,Q61548,AP2A2_MOUSE(gene name),AP180_MOUSE(gene name),-,-,psi-mi:MI:0096,-,pubmed:7730311,10090,10090,psi-mi:MI:0915,mint,50736,0.478685700642917,11772,20616,5335,8429,11772,20616,pull down
P63101,Q3TDK6,1433Z_MOUSE(gene name),ROGDI_MOUSE(gene name),-,-,psi-mi:MI:0004,-,pubmed:16959763,10090,10090,psi-mi:MI:0915,biogrid,834809,0.458306665890864,22631,66049,56528,11605,22631,66049,affinity chromatography technology
Q64337,Q8BGH2,SQSTM_MOUSE(gene name),SAM50_MOUSE(gene name),-,-,psi-mi:MI:0004,-,pubmed:28820283,10090,10090,psi-mi:MI:0915,biogrid,2449117,0.458306665890864,18412,68653,31202,41034,18412,68653,affinity chromatography technology
P56564,P63101,EAA1_MOUSE(gene name),1433Z_MOUSE(gene name),-,-,psi-mi:MI:0004,-,pubmed:16959763,10090,10090,psi-mi:MI:0915,biogrid,834853,0.458306665890864,20512,22631,20882,56528,20512,22631,affinity chromatography technology
P62812,Q9EPN1,GBRA1_MOUSE(gene name),NBEA_MOUSE(gene name),-,-,psi-mi:MI:0004,-,pubmed:22768092,10090,10090,psi-mi:MI:0915,biogrid,2344340,0.458306665890864,14394,26422,629,69190,14394,26422,affinity chromatography technology
P62812,Q9CS84,GBRA1_MOUSE(gene name),NRX1A_MOUSE(gene name),-,-,psi-mi:MI:0004,-,pubmed:22768092,10090,10090,psi-mi:MI:0915,biogrid,2344343,0.458306665890864,14394,18189,629,21005,14394,18189,affinity chromatography technology
Q60932,Q8CAQ8,VDAC1_MOUSE(gene name),MIC60_MOUSE(gene name),-,-,psi-mi:MI:0030,-,pubmed:29128334,10090,10090,psi-mi:MI:0914,intact,EBI-20314167,0.445403188134077,22333,76614,107244,38234,22333,76614,cross-linking study
Q60932,Q8VEM8,VDAC1_MOUSE(gene name),MPCP_MOUSE(gene name),-,-,psi-mi:MI:0030,-,pubmed:29128334,10090,10090,psi-mi:MI:0914,intact,EBI-20314167,0.445403188134077,22333,18674,107244,37649,22333,18674,cross-linking study
Q60932,Q91VD9,VDAC1_MOUSE(gene name),NDUS1_MOUSE(gene name),-,-,psi-mi:MI:0030,-,pubmed:29128334,10090,10090,psi-mi:MI:0914,intact,EBI-20314167,0.445403188134077,22333,227197,107244,3670,22333,227197,cross-linking study
P61982,P62137,1433G_MOUSE(gene name),PP1A_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:25593058,10090,10090,psi-mi:MI:0914,intact,EBI-16369626,0.445403188134077,22628,19045,22725,105262,22628,19045,anti bait coimmunoprecipitation
P62137,Q60932,PP1A_MOUSE(gene name),VDAC1_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:25593058,10090,10090,psi-mi:MI:0914,intact,EBI-16369626,0.445403188134077,19045,22333,105262,107244,19045,22333,anti bait coimmunoprecipitation
P62821,Q9Z110,RAB1A_MOUSE(gene name),P5CS_MOUSE(gene name),-,-,psi-mi:MI:0676,-,pubmed:26885862,10090,10090,psi-mi:MI:0914,intact,EBI-11568013,0.445403188134077,19324,56454,36154,2142,19324,56454,tandem affinity purification
P35282,P58252,RAB21_MOUSE(gene name),EF2_MOUSE(gene name),-,-,psi-mi:MI:0676,-,pubmed:26885862,10090,10090,psi-mi:MI:0914,intact,EBI-11566657,0.445403188134077,216344,13629,8991,134867,216344,13629,tandem affinity purification
P51150,P62137,RAB7A_MOUSE(gene name),PP1A_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:25593058,10090,10090,psi-mi:MI:0914,intact,EBI-16369626,0.445403188134077,19349,19045,3408,105262,19349,19045,anti bait coimmunoprecipitation
P51881,Q60932,ADT2_MOUSE(gene name),VDAC1_MOUSE(gene name),-,-,psi-mi:MI:0030,-,pubmed:29128334,10090,10090,psi-mi:MI:0914,intact,EBI-20314167,0.445403188134077,11740,22333,55557,107244,11740,22333,cross-linking study
P14094,Q9QYB5,AT1B1_MOUSE(gene name),ADDG_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:24952909,10090,10090,psi-mi:MI:0914,intact,EBI-20566937,0.445403188134077,11931,27360,37509,40893,11931,27360,anti bait coimmunoprecipitation
O35963,Q8BH80,RB33B_MOUSE(gene name),Q8BH80_MOUSE(gene name),-,-,psi-mi:MI:0676,-,pubmed:26885862,10090,10090,psi-mi:MI:0914,intact,EBI-11566169,0.445403188134077,19338,56491,9642,36163,19338,56491,tandem affinity purification
P62137,Q9D2N4,PP1A_MOUSE(gene name),DTNA_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:25593058,10090,10090,psi-mi:MI:0914,intact,EBI-16369626,0.445403188134077,19045,13527,105262,20362,19045,13527,anti bait coimmunoprecipitation
E9QLZ9,P62137,E9QLZ9_MOUSE(gene name),PP1A_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:25593058,10090,10090,psi-mi:MI:0914,intact,EBI-16369626,0.445403188134077,13800,19045,134005,105262,13800,19045,anti bait coimmunoprecipitation
A2AKD7,Q9D2N4,A2AKD7_MOUSE(gene name),DTNA_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:24952909,10090,10090,psi-mi:MI:0914,intact,EBI-20566393,0.445403188134077,20648,13527,2331,20362,20648,13527,anti bait coimmunoprecipitation
A2AKD7,P11531,A2AKD7_MOUSE(gene name),DMD_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:24952909,10090,10090,psi-mi:MI:0914,intact,EBI-20566393,0.445403188134077,20648,13405,2331,20856,20648,13405,anti bait coimmunoprecipitation
A2AKD7,O35129,A2AKD7_MOUSE(gene name),PHB2_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:24952909,10090,10090,psi-mi:MI:0914,intact,EBI-20566393,0.445403188134077,20648,12034,2331,5263,20648,12034,anti bait coimmunoprecipitation
A2AKD7,P63101,A2AKD7_MOUSE(gene name),1433Z_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:24952909,10090,10090,psi-mi:MI:0914,intact,EBI-20566393,0.445403188134077,20648,22631,2331,56528,20648,22631,anti bait coimmunoprecipitation
P14094,P17426,AT1B1_MOUSE(gene name),AP2A1_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:24952909,10090,10090,psi-mi:MI:0914,intact,EBI-20566937,0.445403188134077,11931,11771,37509,68997,11931,11771,anti bait coimmunoprecipitation
P63101,Q8K1M6,1433Z_MOUSE(gene name),DNM1L_MOUSE(gene name),-,-,psi-mi:MI:0030,-,pubmed:29128334,10090,10090,psi-mi:MI:0914,intact,EBI-20313833,0.445403188134077,22631,74006,56528,6384,22631,74006,cross-linking study
Q8K1M6,Q9CQV8,DNM1L_MOUSE(gene name),1433B_MOUSE(gene name),-,-,psi-mi:MI:0030,-,pubmed:29128334,10090,10090,psi-mi:MI:0914,intact,EBI-20313833,0.445403188134077,74006,54401,6384,20724,74006,54401,cross-linking study
P63011,P67778,RAB3A_MOUSE(gene name),PHB_MOUSE(gene name),-,-,psi-mi:MI:0676,-,pubmed:26885862,10090,10090,psi-mi:MI:0914,intact,EBI-11568224,0.445403188134077,19339,18673,20629,1980,19339,18673,tandem affinity purification
P68510,Q9R0Q6,1433F_MOUSE(gene name),ARC1A_MOUSE(gene name),-,-,psi-mi:MI:0030,-,pubmed:21311561,10090,10090,psi-mi:MI:0914,mint,8178518,0.445403188134077,22629,56443,37767,4675,22629,56443,cross-linking study
P68510,Q9R0P3,1433F_MOUSE(gene name),ESTD_MOUSE(gene name),-,-,psi-mi:MI:0030,-,pubmed:21311561,10090,10090,psi-mi:MI:0914,mint,8178518,0.445403188134077,22629,13885,37767,55623,22629,13885,cross-linking study
P68510,Q8K1A6,1433F_MOUSE(gene name),C2D1A_MOUSE(gene name),-,-,psi-mi:MI:0030,-,pubmed:21311561,10090,10090,psi-mi:MI:0914,mint,8178518,0.445403188134077,22629,212139,37767,23040,22629,212139,cross-linking study
P67778,Q91ZR1,PHB_MOUSE(gene name),RAB4B_MOUSE(gene name),-,-,psi-mi:MI:0676,-,pubmed:26885862,10090,10090,psi-mi:MI:0914,intact,EBI-11570033,0.445403188134077,18673,19342,1980,100632,18673,19342,tandem affinity purification
P63011,Q9EQH3,RAB3A_MOUSE(gene name),VPS35_MOUSE(gene name),-,-,psi-mi:MI:0676,-,pubmed:26885862,10090,10090,psi-mi:MI:0914,intact,EBI-11568224,0.445403188134077,19339,65114,20629,6221,19339,65114,tandem affinity purification
Q91ZR1,Q9Z110,RAB4B_MOUSE(gene name),P5CS_MOUSE(gene name),-,-,psi-mi:MI:0676,-,pubmed:26885862,10090,10090,psi-mi:MI:0914,intact,EBI-11570033,0.445403188134077,19342,56454,100632,2142,19342,56454,tandem affinity purification
Q91ZR1,Q9EQH3,RAB4B_MOUSE(gene name),VPS35_MOUSE(gene name),-,-,psi-mi:MI:0676,-,pubmed:26885862,10090,10090,psi-mi:MI:0914,intact,EBI-11570033,0.445403188134077,19342,65114,100632,6221,19342,65114,tandem affinity purification
P68040,P68510,RACK1_MOUSE(gene name),1433F_MOUSE(gene name),-,-,psi-mi:MI:0030,-,pubmed:21311561,10090,10090,psi-mi:MI:0914,mint,8178518,0.445403188134077,14694,22629,4446,37767,14694,22629,cross-linking study
P63101,Q60932,1433Z_MOUSE(gene name),VDAC1_MOUSE(gene name),-,-,psi-mi:MI:0030,-,pubmed:29128334,10090,10090,psi-mi:MI:0914,intact,EBI-20314167,0.445403188134077,22631,22333,56528,107244,22631,22333,cross-linking study
Q61699,Q8K1M6,HS105_MOUSE(gene name),DNM1L_MOUSE(gene name),-,-,psi-mi:MI:0030,-,pubmed:29128334,10090,10090,psi-mi:MI:0914,intact,EBI-20313833,0.445403188134077,15505,74006,21322,6384,15505,74006,cross-linking study
Q60932,Q9CRB9,VDAC1_MOUSE(gene name),MIC19_MOUSE(gene name),-,-,psi-mi:MI:0030,-,pubmed:29128334,10090,10090,psi-mi:MI:0914,intact,EBI-20314167,0.445403188134077,22333,66075,107244,9851,22333,66075,cross-linking study
O35129,Q91ZR1,PHB2_MOUSE(gene name),RAB4B_MOUSE(gene name),-,-,psi-mi:MI:0676,-,pubmed:26885862,10090,10090,psi-mi:MI:0914,intact,EBI-11570033,0.445403188134077,12034,19342,5263,100632,12034,19342,tandem affinity purification
O35129,P63011,PHB2_MOUSE(gene name),RAB3A_MOUSE(gene name),-,-,psi-mi:MI:0676,-,pubmed:26885862,10090,10090,psi-mi:MI:0914,intact,EBI-11568224,0.445403188134077,12034,19339,5263,20629,12034,19339,tandem affinity purification
O35129,P14094,PHB2_MOUSE(gene name),AT1B1_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:24952909,10090,10090,psi-mi:MI:0914,intact,EBI-20566937,0.445403188134077,12034,11931,5263,37509,12034,11931,anti bait coimmunoprecipitation
P62137,Q921F2,PP1A_MOUSE(gene name),TADBP_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:25593058,10090,10090,psi-mi:MI:0914,intact,EBI-16369626,0.445403188134077,19045,230908,105262,7221,19045,230908,anti bait coimmunoprecipitation
P62137,P70398,PP1A_MOUSE(gene name),USP9X_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:25593058,10090,10090,psi-mi:MI:0914,intact,EBI-16369626,0.445403188134077,19045,22284,105262,3418,19045,22284,anti bait coimmunoprecipitation
P14094,Q62351,AT1B1_MOUSE(gene name),TFR1_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:24952909,10090,10090,psi-mi:MI:0914,intact,EBI-20566937,0.445403188134077,11931,22042,37509,2429,11931,22042,anti bait coimmunoprecipitation
E9PXB7,Q9CQV8,E9PXB7_MOUSE(gene name),1433B_MOUSE(gene name),-,-,psi-mi:MI:0004,-,pubmed:16613846,10090,10090,psi-mi:MI:0915,biogrid,797124,0.436978260328818,83814,54401,86986,20724,83814,54401,affinity chromatography technology
P47754,P63101,CAZA2_MOUSE(gene name),1433Z_MOUSE(gene name),-,-,psi-mi:MI:0004,-,pubmed:16959763,10090,10090,psi-mi:MI:0915,biogrid,834763,0.436978260328818,12343,22631,55956,56528,12343,22631,affinity chromatography technology
Q3UVD6,Q9D2N4,Q3UVD6_MOUSE(gene name),DTNA_MOUSE(gene name),-,-,psi-mi:MI:0004,-,pubmed:10545507,10090,10090,psi-mi:MI:0915,biogrid,1417150,0.436978260328818,20648,13527,2331,20362,20648,13527,affinity chromatography technology
E9PXB7,P61982,E9PXB7_MOUSE(gene name),1433G_MOUSE(gene name),-,-,psi-mi:MI:0004,-,pubmed:16613846,10090,10090,psi-mi:MI:0915,biogrid,797121,0.436978260328818,83814,22628,86986,22725,83814,22628,affinity chromatography technology
P63101,P70429,1433Z_MOUSE(gene name),EVL_MOUSE(gene name),-,-,psi-mi:MI:0004,-,pubmed:16959763,10090,10090,psi-mi:MI:0915,biogrid,834781,0.436978260328818,22631,14026,56528,56752,22631,14026,affinity chromatography technology
P63101,Q01065,1433Z_MOUSE(gene name),PDE1B_MOUSE(gene name),-,-,psi-mi:MI:0004,-,pubmed:16959763,10090,10090,psi-mi:MI:0915,biogrid,834827,0.436978260328818,22631,18574,56528,37370,22631,18574,affinity chromatography technology
P14094,Q9DCT2,AT1B1_MOUSE(gene name),NDUS3_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:24952909,10090,10090,psi-mi:MI:0914,intact,EBI-20566937,0.426441086200662,11931,68349,37509,3346,11931,68349,anti bait coimmunoprecipitation
O35963,P62137,RB33B_MOUSE(gene name),PP1A_MOUSE(gene name),-,-,psi-mi:MI:0676,-,pubmed:26885862,10090,10090,psi-mi:MI:0914,intact,EBI-11566169,0.426441086200662,19338,19045,9642,105262,19338,19045,tandem affinity purification
O35963,P58252,RB33B_MOUSE(gene name),EF2_MOUSE(gene name),-,-,psi-mi:MI:0676,-,pubmed:26885862,10090,10090,psi-mi:MI:0914,intact,EBI-11566169,0.426441086200662,19338,13629,9642,134867,19338,13629,tandem affinity purification
P62821,Q9EQH3,RAB1A_MOUSE(gene name),VPS35_MOUSE(gene name),-,-,psi-mi:MI:0676,-,pubmed:26885862,10090,10090,psi-mi:MI:0914,intact,EBI-11568013,0.426441086200662,19324,65114,36154,6221,19324,65114,tandem affinity purification
P08752,P62137,GNAI2_MOUSE(gene name),PP1A_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:25593058,10090,10090,psi-mi:MI:0914,intact,EBI-16369626,0.426441086200662,14678,19045,55539,105262,14678,19045,anti bait coimmunoprecipitation
P16332,P62137,MUTA_MOUSE(gene name),PP1A_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:25593058,10090,10090,psi-mi:MI:0914,intact,EBI-16369626,0.426441086200662,17850,19045,20097,105262,17850,19045,anti bait coimmunoprecipitation
P61021,P62137,RAB5B_MOUSE(gene name),PP1A_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:25593058,10090,10090,psi-mi:MI:0914,intact,EBI-16369626,0.426441086200662,19344,19045,104027,105262,19344,19045,anti bait coimmunoprecipitation
O89112,P62137,LANC1_MOUSE(gene name),PP1A_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:25593058,10090,10090,psi-mi:MI:0914,intact,EBI-16369626,0.426441086200662,14768,19045,4417,105262,14768,19045,anti bait coimmunoprecipitation
P62137,Q91VD9,PP1A_MOUSE(gene name),NDUS1_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:25593058,10090,10090,psi-mi:MI:0914,intact,EBI-16369626,0.426441086200662,19045,227197,105262,3670,19045,227197,anti bait coimmunoprecipitation
P11531,Q9D8N0,DMD_MOUSE(gene name),EF1G_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:24952909,10090,10090,psi-mi:MI:0914,intact,EBI-20567174,0.426441086200662,13405,67160,20856,20363,13405,67160,anti bait coimmunoprecipitation
P63260,Q62277,ACTG_MOUSE(gene name),SYPH_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:19022416,10090,10090,psi-mi:MI:0914,intact,EBI-3647799,0.426441086200662,11465,20977,74402,2391,11465,20977,anti bait coimmunoprecipitation
P68510,Q9WV55,1433F_MOUSE(gene name),VAPA_MOUSE(gene name),-,-,psi-mi:MI:0030,-,pubmed:21311561,10090,10090,psi-mi:MI:0914,mint,8178518,0.426441086200662,22629,30960,37767,37824,22629,30960,cross-linking study
P68510,Q99PT1,1433F_MOUSE(gene name),GDIR1_MOUSE(gene name),-,-,psi-mi:MI:0030,-,pubmed:21311561,10090,10090,psi-mi:MI:0914,mint,8178518,0.426441086200662,22629,192662,37767,908,22629,192662,cross-linking study
P35282,P62141,RAB21_MOUSE(gene name),PP1B_MOUSE(gene name),-,-,psi-mi:MI:0676,-,pubmed:26885862,10090,10090,psi-mi:MI:0914,intact,EBI-11566657,0.406595622209586,216344,19046,8991,37659,216344,19046,tandem affinity purification
P14094,Q9D8N0,AT1B1_MOUSE(gene name),EF1G_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:24952909,10090,10090,psi-mi:MI:0914,intact,EBI-20566937,0.406595622209586,11931,67160,37509,20363,11931,67160,anti bait coimmunoprecipitation
P48962,P62137,ADT1_MOUSE(gene name),PP1A_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:25593058,10090,10090,psi-mi:MI:0914,intact,EBI-16369626,0.406595622209586,11739,19045,36058,105262,11739,19045,anti bait coimmunoprecipitation
P21107,Q60932,TPM3_MOUSE(gene name),VDAC1_MOUSE(gene name),-,-,psi-mi:MI:0030,-,pubmed:29128334,10090,10090,psi-mi:MI:0914,intact,EBI-20314167,0.406595622209586,59069,22333,81889,107244,59069,22333,cross-linking study
G5E902,P62137,G5E902_MOUSE(gene name),PP1A_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:25593058,10090,10090,psi-mi:MI:0914,intact,EBI-16369626,0.406595622209586,18674,19045,37649,105262,18674,19045,anti bait coimmunoprecipitation
A2AKD7,P51174,A2AKD7_MOUSE(gene name),ACADL_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:24952909,10090,10090,psi-mi:MI:0914,intact,EBI-20566393,0.406595622209586,20648,11363,2331,37498,20648,11363,anti bait coimmunoprecipitation
A2AKD7,P61982,A2AKD7_MOUSE(gene name),1433G_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:24952909,10090,10090,psi-mi:MI:0914,intact,EBI-20566393,0.406595622209586,20648,22628,2331,22725,20648,22628,anti bait coimmunoprecipitation
Q91ZR1,Q9DBG6,RAB4B_MOUSE(gene name),RPN2_MOUSE(gene name),-,-,psi-mi:MI:0676,-,pubmed:26885862,10090,10090,psi-mi:MI:0914,intact,EBI-11570033,0.406595622209586,19342,20014,100632,2214,19342,20014,tandem affinity purification
P68510,Q8K268,1433F_MOUSE(gene name),ABCF3_MOUSE(gene name),-,-,psi-mi:MI:0030,-,pubmed:21311561,10090,10090,psi-mi:MI:0914,mint,8178518,0.406595622209586,22629,27406,37767,22784,22629,27406,cross-linking study
P63011,Q9DBG6,RAB3A_MOUSE(gene name),RPN2_MOUSE(gene name),-,-,psi-mi:MI:0676,-,pubmed:26885862,10090,10090,psi-mi:MI:0914,intact,EBI-11568224,0.406595622209586,19339,20014,20629,2214,19339,20014,tandem affinity purification
P17426,P28660,AP2A1_MOUSE(gene name),NCKP1_MOUSE(gene name),-,-,psi-mi:MI:0004|psi-mi:MI:0006,-,pubmed:28671696,10090,10090,psi-mi:MI:0915|psi-mi:MI:0914,intact,EBI-16731934,0.279148311834408,11771,50884,68997,8384,11771,50884,affinity chromatography technology | anti bait coimmunoprecipitation
P25444,Q9JI78,RS2_MOUSE(gene name),NGLY1_MOUSE(gene name),-,-,psi-mi:MI:0018,-,pubmed:11562482,10090,10090,psi-mi:MI:0407,biogrid,816698,0.25053225341261,16898,59007,37714,10117,16898,59007,two hybrid
Q8K2C7,Q9Z140,OS9_MOUSE(gene name),CPNE6_MOUSE(gene name),-,-,psi-mi:MI:0004,-,pubmed:10403379,10090,10090,psi-mi:MI:0915,biogrid,797011,0.249498897793157,216440,12891,31409,81815,216440,12891,affinity chromatography technology
A2AKD7,P42125,A2AKD7_MOUSE(gene name),ECI1_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:24952909,10090,10090,psi-mi:MI:0914,intact,EBI-20566393,0.232151502256608,20648,13177,2331,37554,20648,13177,anti bait coimmunoprecipitation
A2AKD7,Q9DCT2,A2AKD7_MOUSE(gene name),NDUS3_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:24952909,10090,10090,psi-mi:MI:0914,intact,EBI-20566393,0.232151502256608,20648,68349,2331,3346,20648,68349,anti bait coimmunoprecipitation
P01831,Q62277,THY1_MOUSE(gene name),SYPH_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:19022416,10090,10090,psi-mi:MI:0914,intact,EBI-3647799,0.232151502256608,21838,20977,4580,2391,21838,20977,anti bait coimmunoprecipitation
P68510,Q9DCT2,1433F_MOUSE(gene name),NDUS3_MOUSE(gene name),-,-,psi-mi:MI:0030,-,pubmed:21311561,10090,10090,psi-mi:MI:0914,mint,8178518,0.232151502256608,22629,68349,37767,3346,22629,68349,cross-linking study
P68510,Q921M7,1433F_MOUSE(gene name),FA49B_MOUSE(gene name),-,-,psi-mi:MI:0030,-,pubmed:21311561,10090,10090,psi-mi:MI:0914,mint,8178518,0.232151502256608,22629,223601,37767,9599,22629,223601,cross-linking study
P14094,Q8BGH2,AT1B1_MOUSE(gene name),SAM50_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:24952909,10090,10090,psi-mi:MI:0914,intact,EBI-20566937,0.232151502256608,11931,68653,37509,41034,11931,68653,anti bait coimmunoprecipitation
P62137,Q9DCT2,PP1A_MOUSE(gene name),NDUS3_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:25593058,10090,10090,psi-mi:MI:0914,intact,EBI-16369626,0.232151502256608,19045,68349,105262,3346,19045,68349,anti bait coimmunoprecipitation
P62821,Q9DBG6,RAB1A_MOUSE(gene name),RPN2_MOUSE(gene name),-,-,psi-mi:MI:0676,-,pubmed:26885862,10090,10090,psi-mi:MI:0914,intact,EBI-11568013,0.232151502256608,19324,20014,36154,2214,19324,20014,tandem affinity purification
P59017,P62137,B2L13_MOUSE(gene name),PP1A_MOUSE(gene name),-,-,psi-mi:MI:0006,-,pubmed:25593058,10090,10090,psi-mi:MI:0914,intact,EBI-16369626,0.232151502256608,94044,19045,9111,105262,94044,19045,anti bait coimmunoprecipitation
P42260,P42260,GRIK2_RAT(gene name),GRIK2_RAT(gene name),-,-,psi-mi:MI:0028|psi-mi:MI:0114|psi-mi:MI:0071|psi-mi:MI:0067|psi-mi:MI:0030|psi-mi:MI:0410,-,pubmed:17115050|pubmed:19465914|pubmed:19617541|pubmed:20404149|pubmed:25119039,10116,10116,psi-mi:MI:0407,intact,EBI-16117026,0.934606869223632,54257,54257,40717,40717,14806,14806,cosedimentation in solution | x-ray crystallography | molecular sieving | light scattering | cross-linking study | 3D electron microscopy
P12785,P12785,FAS_RAT(gene name),FAS_RAT(gene name),-,-,psi-mi:MI:0410|psi-mi:MI:0071|psi-mi:MI:0401|psi-mi:MI:0018|psi-mi:MI:0030|psi-mi:MI:0040,-,pubmed:19151726|pubmed:9047334|pubmed:11248039|pubmed:10206962|pubmed:15711565,10116,10116,psi-mi:MI:0407|psi-mi:MI:0915,intact,EBI-494083,0.911328700305219,50671,50671,55800,55800,14104,14104,3D electron microscopy | molecular sieving | biochemical | two hybrid | cross-linking study | electron microscopy
P32851,P32851,STX1A_RAT(gene name),STX1A_RAT(gene name),-,-,psi-mi:MI:0004|psi-mi:MI:0042,-,pubmed:22411134|pubmed:26876096,10116,10116,psi-mi:MI:0915|psi-mi:MI:0407,intact,EBI-16197292,0.767580614658812,116470,116470,37941,37941,20907,20907,affinity chromatography technology | electron paramagnetic resonance
O08623,O08623,SQSTM_RAT(gene name),SQSTM_RAT(gene name),-,-,psi-mi:MI:0096|psi-mi:MI:0018,-,pubmed:12431995|pubmed:9177193,10116,10116,psi-mi:MI:0407,biogrid,938395,0.767163607061753,113894,113894,31202,31202,18412,18412,pull down | two hybrid
Q63009,Q63009,ANM1_RAT(gene name),ANM1_RAT(gene name),-,-,psi-mi:MI:0007|psi-mi:MI:0018,-,pubmed:20345902|pubmed:9642256,10116,10116,psi-mi:MI:0915,mint,7710127,0.743464861308186,60421,60421,21477,21477,15469,15469,anti tag coimmunoprecipitation | two hybrid
Q9Z214,Q9Z214,HOME1_RAT(gene name),HOME1_RAT(gene name),-,-,psi-mi:MI:0028|psi-mi:MI:0071|psi-mi:MI:0067,-,pubmed:19345194,10116,10116,psi-mi:MI:0407,intact,EBI-2339140,0.715765324670035,29546,29546,3155,3155,26556,26556,cosedimentation in solution | molecular sieving | light scattering
